pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class,Category,Filename
55,20,11.37388801,0,264.1525531,2512,44.9600161,14764,283.3318236,0,1163,5014,58,1231,1332,122,908,154,529,497,105,155,105,0.041245036,0.060908502,0.041245036,12,61,72,1.714285714,1,0,5,1,9,3,11,0.021410821,0,0.087548194,0.021410821,0.157586749,0.056430098,0.192606026,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,12,12.94837805,0,296.1862654,2083,49.60282814,12439,296.1862654,0,1115,4659,46,779,1186,104,745,139,424,341,66,106,66,0.032476108,0.052058507,0.032476108,3,4,18,1.5,1,0,1,1,5,3,7,0.037812645,0,0.037812645,0.037812645,0.129449536,0.083631091,0.175267982,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
46,12,12.0556165,0,273.0344259,2238,48.65217391,12559,273.0344259,0,1091,4479,50,844,1189,113,760,153,432,385,87,130,87,0.038701068,0.057829181,0.038701068,6,7,36,1.2,0,0,0,0,4,2,6,0.016578286,0,0.016578286,0.016578286,0.102093218,0.059335752,0.144850684,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,17,11.04878049,0,263.990107,1859,45.34146341,10824,270.6148597,0,859,3694,45,940,882,102,740,131,339,366,80,118,80,0.042395337,0.062533121,0.042395337,5,7,30,1.666666667,13,0,14,13,18,15,20,0.252988291,0,0.271208088,0.252988291,0.344087279,0.289427886,0.380526875,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,13,13.15009196,0,302.0289942,2233,51.96127018,12982,302.0289942,0,1150,4595,46,916,1244,106,806,145,422,406,81,122,81,0.036734818,0.055290079,0.036734818,5,6,30,1.249288047,0,0,0,0,4,2,6,0,0,0,0,0.093054793,0.046527397,0.13958219,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
41,12,12.37239986,0,278.5542825,2054,49.07048675,11663,278.5542825,0,1041,4104,45,787,1111,103,736,141,390,338,69,108,69,0.034254847,0.053222989,0.034254847,4,5,24,1.333333333,1,0,1,1,5,3,7,0.039743168,0,0.039743168,0.039743168,0.131488071,0.08561562,0.174295881,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
50,18,11.45541762,0,262.4182003,2377,46.90096044,13293,262.4182003,0,1128,4550,57,1057,1203,122,818,152,447,427,95,143,95,0.04009711,0.060236917,0.04009711,7,9,45,1.253892341,3,0,3,3,7,5,9,0.067413139,0,0.067413139,0.067413139,0.141184201,0.10429867,0.178069733,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
41,13,14.11127362,0,313.1249863,2117,51.63414634,12838,313.1249863,0,1153,4674,45,827,1273,103,769,139,445,397,69,108,69,0.033189033,0.051948052,0.033189033,5,7,30,1.666666667,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,12.93975155,0,299.6945614,2047,49.92682927,12287,299.6945614,0,1103,4614,45,774,1160,102,741,137,423,334,66,105,66,0.032901296,0.052342971,0.032901296,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
40,16,10.71992545,0,253.1160694,1745,43.64915424,10125,259.631866,0,798,3502,44,846,817,99,717,127,306,321,72,109,72,0.040789258,0.06174056,0.040789258,3,4,18,1.5,11,0,12,11,16,13,18,0.215686275,0,0.235294118,0.215686275,0.31372549,0.254901961,0.352941176,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
41,12,12.937461,0,301.3137825,2157,51.41310681,12648,308.4897196,0,1097,4495,45,932,1203,103,768,143,405,424,88,126,88,0.040627886,0.058171745,0.040627886,6,7,36,1.2,0,0,1,0,5,2,7,0.00062303,0,0.023809524,0.00062303,0.119047619,0.048242078,0.166666667,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
44,13,13.11646308,0,297.6078693,2210,50.22727273,13094,297.6078693,0,1151,4703,48,878,1267,109,842,145,445,390,72,114,72,0.033103448,0.052413793,0.033103448,5,6,30,1.25,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,13.09421422,0,301.4435689,2047,49.92682927,12359,301.4435689,0,1115,4646,45,774,1178,102,741,137,425,334,66,105,66,0.032901296,0.052342971,0.032901296,3,4,18,1.5,0,0,0,0,4,2,6,0.007353265,0,0.007353265,0.007353265,0.104196849,0.055775057,0.152618641,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
42,12,13.32505559,0,302.8809524,2115,50.35714286,12721,302.8809524,0,1125,4788,46,804,1234,104,752,140,427,356,76,116,76,0.03646833,0.055662188,0.03646833,4,5,24,1.333333333,1,0,1,1,5,3,7,0.035482391,0,0.035482391,0.035482391,0.127341211,0.081411802,0.173270622,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
44,12,12.39197668,0,286.9438696,2152,48.92059211,12625,286.9438696,0,1129,4702,48,791,1190,108,750,143,427,347,74,116,74,0.0349138,0.054729742,0.0349138,4,5,24,1.333333333,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
50,17,11.87299491,0,272.0843437,2356,47.12,13604,272.0843437,0,1191,4728,56,1024,1269,125,810,150,533,439,93,141,93,0.038782319,0.058798999,0.038782319,5,6,30,1.25,3,0,3,3,7,5,9,0.056603774,0,0.056603774,0.056603774,0.132075472,0.094339623,0.169811321,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
40,12,12.88135173,0,292.0440552,1985,49.625,11681,292.0440552,0,1111,4099,44,803,1107,101,729,141,433,333,64,100,64,0.033126294,0.051759834,0.033126294,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign,Benign
44,12,12.40913803,0,286.7726095,2151,48.88636364,12617,286.7726095,0,1129,4698,48,791,1188,108,750,143,427,347,74,116,74,0.034938621,0.05476865,0.034938621,4,5,24,1.333333333,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
41,12,12.55684779,0,282.6161284,2032,49.56097561,11587,282.6161284,0,1032,4081,45,780,1108,102,737,142,381,337,68,106,68,0.033613445,0.05239743,0.033613445,4,5,24,1.333333333,2,0,2,2,6,4,8,0.046511628,0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,13.14093087,0,298.8839027,2160,51.61963769,12508,305.0829837,0,1078,4372,45,920,1202,103,776,143,421,398,82,119,82,0.03844111,0.055817949,0.03844111,5,6,30,1.242529153,0,0,0,0,4,2,6,0,0,0.020251978,0,0.115837151,0.047792587,0.163629737,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
44,12,12.45608114,0,286.8969594,2153,48.93181818,12623,286.8969594,0,1131,4698,48,791,1199,108,750,143,427,347,74,116,74,0.03490566,0.054716981,0.03490566,4,5,24,1.333333333,0,0,0,0,4,2,6,0.010360333,0,0.010360333,0.010360333,0.100327576,0.055343955,0.145311197,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
41,13,13.03633644,0,291.2167013,2071,50.33846772,11985,291.2167013,0,1052,4172,45,855,1149,105,735,143,397,372,60,98,60,0.029230654,0.047820496,0.029230654,4,5,24,1.333333333,1,0,1,1,5,3,6,0.023721074,0,0.023721074,0.023721074,0.11860537,0.071163222,0.142326444,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
40,12,13.80208437,0,310.1024339,2092,52.30381927,12404,310.1024339,0,1104,4349,44,900,1199,101,757,140,415,433,79,116,79,0.03776015,0.055445284,0.03776015,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
40,12,13.35312755,0,301.3468589,2001,50.025,12053,301.3468589,0,1124,4342,44,795,1172,101,738,138,452,336,63,99,63,0.032357473,0.050847458,0.032357473,3,4,18,1.5,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
50,18,11.48663483,0,262.3904771,2373,47.02155343,13243,262.3904771,0,1117,4524,57,1054,1201,121,824,153,437,426,90,138,90,0.038278404,0.058413504,0.038278404,7,8,42,1.226130259,5,0,5,5,9,7,11,0.101038106,0,0.101038106,0.101038106,0.172360749,0.136699427,0.20802207,138,392,222,26,24,118,0,127,87,0,8,Benign,Benign,Benign
42,12,12.77314631,0,285.3128068,2106,50.14285714,11983,285.3128068,0,1073,4183,46,816,1150,104,748,145,409,392,79,118,79,0.037476281,0.05597723,0.037476281,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
43,12,12.79961222,0,285.2353003,2170,50.44542044,12275,285.2353003,0,1084,4341,47,826,1185,107,759,146,423,379,86,126,86,0.039451161,0.057816602,0.039451161,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.092948367,0.046474183,0.13942255,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign,Benign
42,12,13.11791078,0,294.8545845,2112,50.00311745,12454,294.8545845,0,1124,4525,46,808,1206,104,752,142,426,383,72,113,72,0.035108907,0.054472903,0.035108907,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.094699151,0.047349576,0.142048727,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,13.59541874,0,307.9124919,2149,52.41463415,12624,307.9124919,0,1090,4428,45,930,1229,103,773,143,416,411,87,125,87,0.040352505,0.057977737,0.040352505,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
41,12,13.3069379,0,303.6853056,2161,52.70731707,12451,303.6853056,0,1082,4340,45,912,1195,103,771,143,417,414,89,127,89,0.040994933,0.058498388,0.040994933,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
39,12,12.98543374,0,292.5824605,1941,49.76923077,11410,292.5824605,0,1031,4042,43,801,1082,99,723,140,395,329,63,98,63,0.033386328,0.051934287,0.033386328,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.102564103,0.051282051,0.153846154,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
39,12,12.69230769,0,291.7291738,1941,49.76923077,11377,291.7291738,0,1026,4034,43,801,1055,99,723,140,397,329,63,98,63,0.033386328,0.051934287,0.033386328,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.102564103,0.051282051,0.153846154,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
42,12,12.86261527,0,285.5127211,2106,50.14285714,11991,285.5127211,0,1073,4185,46,816,1157,104,748,145,409,393,79,118,79,0.037476281,0.05597723,0.037476281,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
41,12,13.24592104,0,299.2741466,2074,50.58536585,12270,299.2741466,0,1140,4401,45,809,1185,103,746,141,458,350,72,109,72,0.035485461,0.053721045,0.035485461,4,5,24,1.333333333,1,0,1,1,5,3,7,0.023809524,0,0.023809524,0.023809524,0.119047619,0.071428571,0.166666667,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,12,14.20381997,0,316.7609574,2215,51.51162791,13620,316.7609574,0,1217,5010,47,896,1343,107,774,144,487,451,82,123,82,0.037442922,0.056164384,0.037442922,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
44,18,10.80690479,0,262.1849406,1966,44.68181818,11537,268.3055206,0,904,3963,49,1010,933,108,766,138,392,413,83,124,83,0.041562344,0.06209314,0.041562344,6,8,36,1.5,11,0,12,11,16,13,18,0.2,0,0.218181818,0.2,0.290909091,0.236363636,0.327272727,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
43,12,12.52919411,0,281.1007187,2164,49.55367803,12280,283.3038235,0,1066,4365,47,833,1184,107,757,148,419,369,82,122,82,0.038333572,0.056860536,0.038333572,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0.007874623,0,0.099432833,0.045779105,0.145211938,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
44,12,12.55800506,0,286.25,2153,48.93181818,12595,286.25,0,1126,4664,48,791,1204,108,751,143,426,347,74,116,74,0.03490566,0.054716981,0.03490566,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
41,12,12.31691156,0,278.3281678,2055,49.0285732,11665,278.3281678,0,1039,4109,45,788,1108,103,739,142,392,338,70,109,70,0.034369471,0.05336692,0.034369471,3,4,23,1.347279778,1,0,1,1,5,3,7,0.043643318,0,0.043643318,0.043643318,0.134914655,0.089278987,0.180550323,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
41,12,13.13821825,0,301.0460624,2047,49.92682927,12342,301.0460624,0,1104,4638,45,774,1177,102,741,137,425,334,66,105,66,0.032901296,0.052342971,0.032901296,3,4,18,1.5,2,0,2,2,6,4,8,0.05614384,0,0.05614384,0.05614384,0.148227368,0.102185605,0.194269132,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
39,12,13.28420549,0,302.645334,1995,51.15384615,11803,302.645334,0,1046,4152,43,864,1123,99,751,137,367,352,62,98,62,0.031360647,0.049570056,0.031360647,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.102564103,0.051282051,0.153846154,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
50,17,11.84362767,0,269.4607904,2346,46.51158308,13593,274.3530884,0,1195,4711,55,1020,1278,122,812,149,529,430,93,140,93,0.038958327,0.058876752,0.038958327,5,6,30,1.25,2,0,3,2,7,4,9,0.048133609,0,0.065073939,0.048133609,0.140545637,0.085869458,0.178281486,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
31,11,13.53710866,0,303.0776832,1568,50.26463889,9458,314.1831939,0,734,3201,33,764,831,82,680,123,256,338,55,82,55,0.035757129,0.053349165,0.035757129,3,4,18,1.5,7,0,8,7,12,9,14,0.188786566,0,0.217906258,0.188786566,0.321764747,0.240715811,0.373693993,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
40,12,13.89282756,0,308.1693619,2084,52.11239647,12326,308.1693619,0,1080,4321,44,891,1210,101,766,140,387,391,76,114,76,0.03703374,0.055067879,0.03703374,5,6,30,1.25,0,0,0,0,4,2,6,0.008696373,0,0.008696373,0.008696373,0.107826736,0.058261554,0.157391917,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,17,10.39261403,0,249.0642978,1843,42.86046512,10710,255.0182097,0,826,3753,48,905,858,105,725,134,358,337,75,115,75,0.040192926,0.061629153,0.040192926,4,5,24,1.333333333,9,0,10,9,14,11,16,0.173076923,0,0.192307692,0.173076923,0.269230769,0.211538462,0.307692308,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,12,13.24061146,0,305.6074944,2203,52.45238095,12835,305.6074944,0,1106,4542,46,943,1229,109,772,146,420,445,89,128,89,0.0402169,0.057840036,0.0402169,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
41,16,11.23522483,0,259.2599366,1822,44.46145055,10630,265.7664349,0,853,3632,45,886,886,101,733,131,345,384,83,121,83,0.044770015,0.065267129,0.044770015,4,5,24,1.333333333,10,0,11,10,15,12,17,0.196078431,0,0.215686275,0.196078431,0.294117647,0.235294118,0.333333333,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,12,12.6787429,0,291.5137909,2090,49.77398099,12243,291.5137909,0,1109,4455,46,808,1161,104,746,139,416,360,73,113,73,0.035734789,0.055180452,0.035734789,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,14,12.58309835,0,285.5778721,2104,48.93023256,12279,285.5778721,0,1132,4360,47,820,1174,107,748,149,464,343,65,104,65,0.031676413,0.050682261,0.031676413,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
45,12,13.86891286,0,313.2829352,2360,52.44444444,14097,313.2829352,0,1252,5158,49,926,1388,111,796,149,501,488,100,143,100,0.042498938,0.060773481,0.042498938,7,8,42,1.166666667,0,0,0,0,4,2,6,0,0,0,0,0.088888889,0.044444444,0.133333333,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
39,15,11.35213209,0,250.0980233,1722,44.01567574,9787,250.0980233,0,798,3345,42,790,840,97,652,126,261,329,74,112,74,0.041739423,0.063240061,0.041739423,4,5,24,1.333333333,3,0,3,3,7,5,8,0.074125714,0,0.074125714,0.074125714,0.168764445,0.12144508,0.192424127,138,392,222,26,24,118,0,124,87,0,8,Benign,Benign,Benign
44,12,12.59015788,0,286.9078389,2153,48.93181818,12623,286.9078389,0,1134,4665,48,791,1208,108,751,143,439,347,74,116,74,0.03490566,0.054716981,0.03490566,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
39,12,12.79487179,0,291.4631385,1941,49.76923077,11367,291.4631385,0,1026,4018,43,801,1062,99,723,140,395,329,63,98,63,0.033386328,0.051934287,0.033386328,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.102564103,0.051282051,0.153846154,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
46,12,12.00628099,0,272.6338196,2238,48.65217391,12541,272.6338196,0,1091,4473,50,844,1181,113,760,153,432,385,87,130,87,0.038701068,0.057829181,0.038701068,6,7,36,1.2,0,0,0,0,4,2,6,0,0,0,0,0.086956522,0.043478261,0.130434783,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
42,12,13.1155191,0,301.7275097,2177,51.83333333,12672,301.7275097,0,1140,4496,46,877,1211,105,772,142,412,402,79,119,79,0.036761284,0.055374593,0.036761284,5,6,30,1.25,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
45,15,12.62111353,0,282.3602689,2210,48.81234495,12778,282.3602689,0,1082,4485,51,969,1214,111,779,149,424,408,86,129,86,0.039040483,0.058356913,0.039040483,6,7,39,1.181638115,2,0,2,2,6,4,8,0.05364184,0,0.05364184,0.05364184,0.137549288,0.095595564,0.179503012,138,393,222,26,25,118,0,124,87,0,8,Benign,Benign,Benign
69,21,10.30028723,0,240.521995,3010,43.44358886,16675,262.6970932,0,1429,5961,69,1233,1550,144,961,178,627,516,117,177,117,0.038848786,0.058927491,0.038848786,12,61,77,1.639732533,1,0,7,1,11,3,13,0.018934605,0,0.101258117,0.018934605,0.157865596,0.047238344,0.186169335,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
42,12,12.87918277,0,285.4481339,2106,50.14285714,11988,285.4481339,0,1073,4183,46,816,1157,104,748,145,409,392,79,118,79,0.037476281,0.05597723,0.037476281,5,6,30,1.25,2,0,2,2,6,4,8,0.045454545,0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
44,12,12.32332123,0,285.7579091,2153,48.93181818,12573,285.7579091,0,1127,4662,48,791,1184,108,750,143,427,347,74,116,74,0.03490566,0.054716981,0.03490566,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.090909091,0.045454545,0.136363636,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
30,11,12.72962977,0,288.6777774,1456,48.5661374,8661,298.6666662,0,683,2982,32,684,734,78,654,118,232,277,48,75,48,0.034396956,0.053555483,0.034396956,2,3,12,2,5,0,6,5,10,7,12,0.160441925,0,0.188427193,0.160441925,0.300368271,0.216412463,0.356338809,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,13,13.04924837,0,301.0971305,2182,50.74418605,12947,301.0971305,0,1140,4664,47,869,1233,107,842,144,441,388,70,111,70,0.032634033,0.051748252,0.032634033,5,6,30,1.25,1,0,1,1,5,3,7,0.022727273,0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
40,15,11.8078581,0,248.7775509,1808,44.40233796,10134,248.7775509,0,792,3529,45,797,929,100,647,136,270,307,58,98,58,0.031689769,0.05332242,0.031689769,4,5,28,1.297583141,1,0,1,1,5,3,6,0.027053013,0,0.027053013,0.027053013,0.122680445,0.074866729,0.146587303,138,393,222,26,25,118,0,122,87,0,8,Benign,Benign,Benign
40,16,10.725,0,253.6128776,1745,43.625,10145,260.1414129,0,799,3525,44,845,818,99,707,127,315,317,73,110,73,0.041336353,0.062287656,0.041336353,3,4,18,1.5,10,0,11,10,15,12,17,0.203854575,0,0.223758211,0.203854575,0.303372753,0.243661846,0.343180024,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
40,12,13.14475397,0,299.1868849,2064,51.6,11967,299.1868849,0,1044,4255,44,855,1142,100,751,140,385,371,81,118,81,0.039225182,0.057142857,0.039225182,5,6,30,1.25,1,0,1,1,5,3,7,0.024390244,0,0.024390244,0.024390244,0.12195122,0.073170732,0.170731707,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
42,13,12.38919397,0,278.940474,2064,49.14285714,11715,278.940474,0,1036,4141,46,784,1105,105,742,147,396,343,71,110,71,0.034499514,0.053449951,0.034499514,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
40,13,12.99020121,0,290.7457304,2015,50.375,11629,290.7457304,0,1038,4029,44,789,1119,100,727,139,388,347,57,95,57,0.029081633,0.048469388,0.029081633,3,3,18,1,1,0,1,1,5,3,6,0.024390244,0,0.024390244,0.024390244,0.12195122,0.073170732,0.146341463,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,17,10.75324056,0,252.8549688,1890,43.95348837,10873,258.8991347,0,819,3776,48,957,891,105,741,137,343,360,83,122,83,0.043555543,0.064315461,0.043555543,5,6,30,1.25,8,0,9,8,13,10,15,0.156862745,0,0.176470588,0.156862745,0.254901961,0.196078431,0.294117647,138,392,222,26,24,118,0,126,87,0,8,Benign,Benign,Benign
39,12,13.60225365,0,303.7580544,1995,51.15384615,11846,303.7580544,0,1047,4164,43,864,1151,99,751,137,365,351,62,98,62,0.031360647,0.049570056,0.031360647,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.102564103,0.051282051,0.153846154,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
43,12,12.55800614,0,284.0233892,2168,50.41860465,12213,284.0233892,0,1070,4334,47,826,1163,107,759,146,420,377,86,126,86,0.039503904,0.057877814,0.039503904,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.093023256,0.046511628,0.139534884,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign,Benign
41,12,13.03375842,0,295.4803763,2029,49.48780488,12114,295.4803763,0,1134,4356,45,805,1165,103,736,142,451,337,65,102,65,0.032878098,0.051593323,0.032878098,3,4,18,1.5,0,0,0,0,4,2,6,0,0,0,0,0.097560976,0.048780488,0.146341463,138,395,222,26,27,118,0,122,88,0,8,Benign,Benign,Benign
42,12,13.29434305,0,306.1590763,2195,52.26190476,12858,306.1590763,0,1147,4598,46,877,1240,105,780,142,437,403,79,119,79,0.03645593,0.054914629,0.03645593,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
42,12,13.08777013,0,292.334739,2080,49.52380952,12278,292.334739,0,1107,4483,46,801,1192,104,746,142,407,356,70,110,70,0.034263338,0.053842389,0.034263338,4,5,24,1.333333333,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,395,222,26,27,118,0,125,88,0,8,Benign,Benign,Benign
40,12,13.05900268,0,298.4790161,2001,50.025,11939,298.4790161,0,1080,4398,44,767,1138,100,739,136,403,331,63,101,63,0.032192131,0.051609607,0.032192131,3,4,18,1.5,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,395,222,26,27,118,0,124,88,0,8,Benign,Benign,Benign
40,12,13.61383999,0,309.2929519,2090,52.27107199,12371,309.2929519,0,1101,4318,44,897,1184,101,757,140,419,440,79,116,79,0.037917072,0.055610844,0.037917072,5,6,30,1.25,0,0,0,0,4,2,6,0,0,0,0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign,Benign,Benign
